Date,Timestamp,Parameter,Value
2025-07-22,2025-07-22 09:00:00,IGV_Position,71.0
2025-07-22,2025-07-22 10:00:00,IGV_Position,56.0
2025-07-22,2025-07-22 11:00:00,IGV_Position,78.0
2025-07-22,2025-07-22 12:00:00,IGV_Position,86.0
2025-07-22,2025-07-22 13:00:00,IGV_Position,72.0
2025-07-22,2025-07-22 14:00:00,IGV_Position,82.0
2025-07-22,2025-07-22 15:00:00,IGV_Position,74.0
2025-07-22,2025-07-22 16:00:00,IGV_Position,79.0
2025-07-22,2025-07-22 17:00:00,IGV_Position,86.0
2025-07-22,2025-07-22 18:00:00,IGV_Position,83.0
2025-07-22,2025-07-22 19:00:00,IGV_Position,86.0
2025-07-22,2025-07-22 20:00:00,IGV_Position,86.0
2025-07-22,2025-07-22 21:00:00,IGV_Position,85.0
2025-07-22,2025-07-22 22:00:00,IGV_Position,86.0
2025-07-22,2025-07-22 23:00:00,IGV_Position,72.0
2025-07-03,2025-07-03 00:00:00,Load,95.1
2025-07-03,2025-07-03 01:00:00,Load,94.6
2025-07-03,2025-07-03 02:00:00,Load,99.2
2025-07-03,2025-07-03 03:00:00,Load,84.9
2025-07-03,2025-07-03 17:00:00,Load,89.1
2025-07-03,2025-07-03 18:00:00,Load,104.3
2025-07-03,2025-07-03 19:00:00,Load,109.3
2025-07-03,2025-07-03 20:00:00,Load,93.2
2025-07-03,2025-07-03 21:00:00,Load,106.6
2025-07-03,2025-07-03 22:00:00,Load,104.5
2025-07-03,2025-07-03 23:00:00,Load,103.3
2025-07-04,2025-07-04 00:00:00,Load,105.2
2025-07-04,2025-07-04 01:00:00,Load,85.9
2025-07-04,2025-07-04 02:00:00,Load,89.9
2025-07-04,2025-07-04 03:00:00,Load,90.5
2025-07-04,2025-07-04 04:00:00,Load,95.4
2025-07-04,2025-07-04 05:00:00,Load,97.9
2025-07-04,2025-07-04 06:00:00,Load,98.9
2025-07-04,2025-07-04 07:00:00,Load,96.1
2025-07-04,2025-07-04 08:00:00,Load,97.5
2025-07-04,2025-07-04 09:00:00,Load,97.7
2025-07-04,2025-07-04 10:00:00,Load,104.1
2025-07-04,2025-07-04 11:00:00,Load,108.5
2025-07-04,2025-07-04 12:00:00,Load,102.8
2025-07-04,2025-07-04 13:00:00,Load,97.9
2025-07-04,2025-07-04 14:00:00,Load,106.1
2025-07-04,2025-07-04 15:00:00,Load,107.2
2025-07-04,2025-07-04 16:00:00,Load,107.2
2025-07-04,2025-07-04 17:00:00,Load,107.0
2025-07-04,2025-07-04 18:00:00,Load,106.9
2025-07-04,2025-07-04 19:00:00,Load,108.6
2025-07-04,2025-07-04 20:00:00,Load,109.1
2025-07-04,2025-07-04 21:00:00,Load,107.9
2025-07-04,2025-07-04 22:00:00,Load,96.8
2025-07-04,2025-07-04 23:00:00,Load,100.6
2025-07-05,2025-07-05 00:00:00,Load,95.1
2025-07-05,2025-07-05 01:00:00,Load,99.5
2025-07-05,2025-07-05 02:00:00,Load,106.3
2025-07-05,2025-07-05 03:00:00,Load,104.5
2025-07-05,2025-07-05 04:00:00,Load,104.1
2025-07-05,2025-07-05 05:00:00,Load,104.2
2025-07-05,2025-07-05 06:00:00,Load,103.4
2025-07-05,2025-07-05 07:00:00,Load,102.6
2025-07-05,2025-07-05 08:00:00,Load,99.8
2025-07-05,2025-07-05 09:00:00,Load,100.6
2025-07-05,2025-07-05 10:00:00,Load,97.2
2025-07-05,2025-07-05 11:00:00,Load,105.2
2025-07-05,2025-07-05 12:00:00,Load,107.2
2025-07-05,2025-07-05 13:00:00,Load,106.3
2025-07-05,2025-07-05 14:00:00,Load,99.7
2025-07-05,2025-07-05 15:00:00,Load,106.9
2025-07-05,2025-07-05 16:00:00,Load,104.8
2025-07-05,2025-07-05 17:00:00,Load,108.4
2025-07-05,2025-07-05 18:00:00,Load,108.8
2025-07-05,2025-07-05 19:00:00,Load,103.2
2025-07-05,2025-07-05 20:00:00,Load,109.3
2025-07-05,2025-07-05 21:00:00,Load,101.3
2025-07-05,2025-07-05 22:00:00,Load,101.1
2025-07-05,2025-07-05 23:00:00,Load,97.6
2025-07-06,2025-07-06 00:00:00,Load,50.45
2025-07-06,2025-07-06 01:00:00,Load,50.26
2025-07-06,2025-07-06 02:00:00,Load,50.28
2025-07-06,2025-07-06 03:00:00,Load,50.27
2025-07-06,2025-07-06 04:00:00,Load,50.31
2025-07-06,2025-07-06 05:00:00,Load,50.3
2025-07-06,2025-07-06 06:00:00,Load,50.09
2025-07-06,2025-07-06 07:00:00,Load,50.11
2025-07-06,2025-07-06 08:00:00,Load,50.47
2025-07-06,2025-07-06 09:00:00,Load,50.51
2025-07-06,2025-07-06 10:00:00,Load,50.49
2025-07-06,2025-07-06 11:00:00,Load,50.31
2025-07-06,2025-07-06 12:00:00,Load,50.22
2025-07-06,2025-07-06 13:00:00,Load,50.2
2025-07-06,2025-07-06 14:00:00,Load,50.27
2025-07-06,2025-07-06 15:00:00,Load,50.33
2025-07-06,2025-07-06 16:00:00,Load,50.51
2025-07-06,2025-07-06 17:00:00,Load,50.22
2025-07-06,2025-07-06 18:00:00,Load,50.25
2025-07-06,2025-07-06 19:00:00,Load,50.31
2025-07-06,2025-07-06 20:00:00,Load,50.19
2025-07-06,2025-07-06 21:00:00,Load,50.22
2025-07-06,2025-07-06 22:00:00,Load,50.32
2025-07-06,2025-07-06 23:00:00,Load,50.35
2025-07-07,2025-07-07 00:00:00,Load,101.3
2025-07-07,2025-07-07 01:00:00,Load,99.6
2025-07-07,2025-07-07 02:00:00,Load,99.4
2025-07-07,2025-07-07 03:00:00,Load,101.6
2025-07-07,2025-07-07 04:00:00,Load,101.2
2025-07-07,2025-07-07 05:00:00,Load,108.2
2025-07-07,2025-07-07 06:00:00,Load,99.5
2025-07-07,2025-07-07 07:00:00,Load,98.4
2025-07-07,2025-07-07 08:00:00,Load,100.2
2025-07-07,2025-07-07 09:00:00,Load,109.3
2025-07-07,2025-07-07 10:00:00,Load,100.9
2025-07-07,2025-07-07 11:00:00,Load,108.2
2025-07-07,2025-07-07 12:00:00,Load,100.6
2025-07-07,2025-07-07 13:00:00,Load,96.2
2025-07-07,2025-07-07 14:00:00,Load,97.5
2025-07-07,2025-07-07 15:00:00,Load,101.4
2025-07-07,2025-07-07 16:00:00,Load,100.7
2025-07-07,2025-07-07 17:00:00,Load,105.6
2025-07-07,2025-07-07 18:00:00,Load,100.6
2025-07-07,2025-07-07 19:00:00,Load,101.2
2025-07-07,2025-07-07 20:00:00,Load,102.7
2025-07-07,2025-07-07 21:00:00,Load,103.1
2025-07-07,2025-07-07 22:00:00,Load,102.1
2025-07-08,2025-07-08 00:00:00,Load,103.9
2025-07-08,2025-07-08 01:00:00,Load,100.6
2025-07-08,2025-07-08 02:00:00,Load,92.3
2025-07-08,2025-07-08 03:00:00,Load,90.1
2025-07-08,2025-07-08 04:00:00,Load,90.8
2025-07-08,2025-07-08 05:00:00,Load,90.5
2025-07-08,2025-07-08 06:00:00,Load,91.2
2025-07-08,2025-07-08 07:00:00,Load,87.4
2025-07-08,2025-07-08 08:00:00,Load,87.6
2025-07-08,2025-07-08 09:00:00,Load,86.1
2025-07-08,2025-07-08 10:00:00,Load,91.2
2025-07-08,2025-07-08 11:00:00,Load,104.2
2025-07-08,2025-07-08 12:00:00,Load,104.8
2025-07-08,2025-07-08 13:00:00,Load,105.7
2025-07-08,2025-07-08 14:00:00,Load,107.3
2025-07-08,2025-07-08 15:00:00,Load,103.0
2025-07-08,2025-07-08 16:00:00,Load,106.6
2025-07-08,2025-07-08 17:00:00,Load,99.9
2025-07-08,2025-07-08 18:00:00,Load,106.2
2025-07-08,2025-07-08 19:00:00,Load,108.8
2025-07-08,2025-07-08 20:00:00,Load,95.4
2025-07-08,2025-07-08 21:00:00,Load,93.6
2025-07-08,2025-07-08 22:00:00,Load,95.7
2025-07-08,2025-07-08 23:00:00,Load,94.4
2025-07-09,2025-07-09 00:00:00,Load,95.3
2025-07-09,2025-07-09 01:00:00,Load,95.5
2025-07-09,2025-07-09 02:00:00,Load,94.7
2025-07-09,2025-07-09 03:00:00,Load,93.8
2025-07-09,2025-07-09 04:00:00,Load,93.6
2025-07-09,2025-07-09 05:00:00,Load,95.7
2025-07-09,2025-07-09 06:00:00,Load,105.6
2025-07-09,2025-07-09 07:00:00,Load,90.1
2025-07-09,2025-07-09 08:00:00,Load,107.8
2025-07-09,2025-07-09 09:00:00,Load,102.2
2025-07-09,2025-07-09 10:00:00,Load,102.4
2025-07-09,2025-07-09 11:00:00,Load,103.9
2025-07-09,2025-07-09 12:00:00,Load,105.4
2025-07-09,2025-07-09 13:00:00,Load,105.7
2025-07-09,2025-07-09 14:00:00,Load,106.1
2025-07-09,2025-07-09 15:00:00,Load,103.5
2025-07-09,2025-07-09 16:00:00,Load,99.8
2025-07-09,2025-07-09 17:00:00,Load,106.8
2025-07-09,2025-07-09 18:00:00,Load,101.5
2025-07-09,2025-07-09 19:00:00,Load,103.1
2025-07-09,2025-07-09 20:00:00,Load,100.5
2025-07-09,2025-07-09 21:00:00,Load,94.4
2025-07-09,2025-07-09 22:00:00,Load,94.2
2025-07-09,2025-07-09 23:00:00,Load,93.2
2025-07-10,2025-07-10 00:00:00,Load,92.6
2025-07-10,2025-07-10 01:00:00,Load,94.8
2025-07-10,2025-07-10 02:00:00,Load,90.4
2025-07-10,2025-07-10 03:00:00,Load,89.4
2025-07-10,2025-07-10 04:00:00,Load,38.3
2025-07-10,2025-07-10 05:00:00,Load,60.9
2025-07-12,2025-07-12 10:00:00,Load,71.6
2025-07-12,2025-07-12 11:00:00,Load,106.4
2025-07-12,2025-07-12 12:00:00,Load,8.6
2025-07-12,2025-07-12 13:00:00,Load,62.2
2025-07-12,2025-07-12 14:00:00,Load,106.7
2025-07-12,2025-07-12 15:00:00,Load,104.9
2025-07-12,2025-07-12 16:00:00,Load,102.9
2025-07-12,2025-07-12 17:00:00,Load,106.8
2025-07-12,2025-07-12 18:00:00,Load,107.9
2025-07-12,2025-07-12 19:00:00,Load,107.9
2025-07-12,2025-07-12 20:00:00,Load,108.9
2025-07-12,2025-07-12 21:00:00,Load,105.5
2025-07-12,2025-07-12 22:00:00,Load,109.1
2025-07-12,2025-07-12 23:00:00,Load,104.2
2025-07-18,2025-07-18 14:00:00,Load,103.3
2025-07-18,2025-07-18 15:00:00,Load,104.7
2025-07-18,2025-07-18 16:00:00,Load,104.7
2025-07-18,2025-07-18 17:00:00,Load,99.4
2025-07-18,2025-07-18 18:00:00,Load,108.1
2025-07-18,2025-07-18 19:00:00,Load,108.8
2025-07-18,2025-07-18 20:00:00,Load,109.6
2025-07-18,2025-07-18 21:00:00,Load,104.2
2025-07-18,2025-07-18 22:00:00,Load,102.2
2025-07-18,2025-07-18 23:00:00,Load,101.0
2025-07-19,2025-07-19 00:00:00,Load,104.4
2025-07-19,2025-07-19 01:00:00,Load,101.2
2025-07-19,2025-07-19 02:00:00,Load,104.7
2025-07-19,2025-07-19 03:00:00,Load,103.9
2025-07-19,2025-07-19 04:00:00,Load,102.5
2025-07-19,2025-07-19 05:00:00,Load,102.8
2025-07-19,2025-07-19 06:00:00,Load,107.2
2025-07-19,2025-07-19 07:00:00,Load,105.0
2025-07-19,2025-07-19 08:00:00,Load,108.7
2025-07-19,2025-07-19 09:00:00,Load,109.0
2025-07-19,2025-07-19 10:00:00,Load,107.6
2025-07-19,2025-07-19 11:00:00,Load,99.3
2025-07-19,2025-07-19 12:00:00,Load,105.2
2025-07-19,2025-07-19 13:00:00,Load,104.0
2025-07-19,2025-07-19 14:00:00,Load,106.6
2025-07-19,2025-07-19 15:00:00,Load,106.3
2025-07-19,2025-07-19 16:00:00,Load,103.7
2025-07-19,2025-07-19 17:00:00,Load,103.0
2025-07-19,2025-07-19 18:00:00,Load,102.8
2025-07-19,2025-07-19 19:00:00,Load,108.5
2025-07-19,2025-07-19 20:00:00,Load,109.4
2025-07-19,2025-07-19 21:00:00,Load,104.1
2025-07-19,2025-07-19 22:00:00,Load,108.2
2025-07-19,2025-07-19 23:00:00,Load,102.5
2025-07-20,2025-07-20 00:00:00,Load,100.6
2025-07-20,2025-07-20 01:00:00,Load,102.8
2025-07-20,2025-07-20 02:00:00,Load,97.7
2025-07-20,2025-07-20 03:00:00,Load,103.2
2025-07-20,2025-07-20 04:00:00,Load,104.9
2025-07-20,2025-07-20 05:00:00,Load,109.7
2025-07-20,2025-07-20 06:00:00,Load,109.4
2025-07-20,2025-07-20 07:00:00,Load,103.8
2025-07-20,2025-07-20 08:00:00,Load,109.4
2025-07-20,2025-07-20 09:00:00,Load,104.5
2025-07-20,2025-07-20 10:00:00,Load,100.3
2025-07-20,2025-07-20 11:00:00,Load,106.4
2025-07-20,2025-07-20 12:00:00,Load,106.2
2025-07-20,2025-07-20 13:00:00,Load,106.7
2025-07-20,2025-07-20 14:00:00,Load,100.6
2025-07-20,2025-07-20 15:00:00,Load,104.3
2025-07-20,2025-07-20 16:00:00,Load,105.4
2025-07-20,2025-07-20 17:00:00,Load,99.7
2025-07-20,2025-07-20 18:00:00,Load,92.1
2025-07-20,2025-07-20 19:00:00,Load,106.6
2025-07-20,2025-07-20 20:00:00,Load,109.4
2025-07-20,2025-07-20 21:00:00,Load,108.9
2025-07-20,2025-07-20 22:00:00,Load,103.9
2025-07-20,2025-07-20 23:00:00,Load,91.5
2025-07-21,2025-07-21 00:00:00,Load,99.4
2025-07-21,2025-07-21 01:00:00,Load,93.6
2025-07-21,2025-07-21 02:00:00,Load,88.3
2025-07-21,2025-07-21 03:00:00,Load,95.2
2025-07-21,2025-07-21 04:00:00,Load,95.5
2025-07-21,2025-07-21 05:00:00,Load,109.5
2025-07-21,2025-07-21 06:00:00,Load,108.0
2025-07-21,2025-07-21 07:00:00,Load,108.2
2025-07-21,2025-07-21 08:00:00,Load,107.9
2025-07-21,2025-07-21 09:00:00,Load,104.2
2025-07-21,2025-07-21 10:00:00,Load,108.7
2025-07-21,2025-07-21 11:00:00,Load,104.6
2025-07-21,2025-07-21 12:00:00,Load,109.6
2025-07-21,2025-07-21 13:00:00,Load,104.6
2025-07-21,2025-07-21 14:00:00,Load,104.8
2025-07-21,2025-07-21 15:00:00,Load,103.8
2025-07-21,2025-07-21 16:00:00,Load,101.8
2025-07-21,2025-07-21 17:00:00,Load,107.7
2025-07-21,2025-07-21 18:00:00,Load,106.1
2025-07-21,2025-07-21 19:00:00,Load,109.0
2025-07-21,2025-07-21 20:00:00,Load,103.1
2025-07-21,2025-07-21 21:00:00,Load,105.0
2025-07-21,2025-07-21 22:00:00,Load,95.0
2025-07-21,2025-07-21 23:00:00,Load,94.1
2025-07-22,2025-07-22 00:00:00,Load,95.1
2025-07-22,2025-07-22 01:00:00,Load,99.0
2025-07-22,2025-07-22 02:00:00,Load,99.1
2025-07-22,2025-07-22 03:00:00,Load,97.9
2025-07-22,2025-07-22 04:00:00,Load,96.0
2025-07-22,2025-07-22 05:00:00,Load,100.1
2025-07-22,2025-07-22 06:00:00,Load,103.0
2025-07-22,2025-07-22 07:00:00,Load,96.0
2025-07-22,2025-07-22 08:00:00,Load,102.8
2025-07-22,2025-07-22 09:00:00,Load,104.9
2025-07-22,2025-07-22 10:00:00,Load,106.4
2025-07-22,2025-07-22 11:00:00,Load,100.2
2025-07-22,2025-07-22 12:00:00,Load,108.9
2025-07-22,2025-07-22 13:00:00,Load,102.5
2025-07-22,2025-07-22 14:00:00,Load,107.7
2025-07-22,2025-07-22 15:00:00,Load,105.5
2025-07-22,2025-07-22 16:00:00,Load,107.8
2025-07-22,2025-07-22 17:00:00,Load,107.8
2025-07-22,2025-07-22 18:00:00,Load,105.1
2025-07-22,2025-07-22 19:00:00,Load,108.6
2025-07-22,2025-07-22 20:00:00,Load,109.9
2025-07-22,2025-07-22 21:00:00,Load,98.7
2025-07-22,2025-07-22 22:00:00,Load,109.6
2025-07-22,2025-07-22 23:00:00,Load,103.4
2025-07-03,2025-07-03 00:00:00,VIB,4.5
2025-07-03,2025-07-03 01:00:00,VIB,4.3
2025-07-03,2025-07-03 02:00:00,VIB,4.3
2025-07-03,2025-07-03 03:00:00,VIB,4.1
2025-07-03,2025-07-03 17:00:00,VIB,4.1
2025-07-03,2025-07-03 18:00:00,VIB,4.6
2025-07-03,2025-07-03 19:00:00,VIB,4.7
2025-07-03,2025-07-03 20:00:00,VIB,4.5
2025-07-03,2025-07-03 21:00:00,VIB,4.2
2025-07-03,2025-07-03 22:00:00,VIB,4.0
2025-07-03,2025-07-03 23:00:00,VIB,4.2
2025-07-04,2025-07-04 00:00:00,VIB,4.2
2025-07-04,2025-07-04 01:00:00,VIB,5.5
2025-07-04,2025-07-04 02:00:00,VIB,4.2
2025-07-04,2025-07-04 03:00:00,VIB,4.0
2025-07-04,2025-07-04 04:00:00,VIB,4.3
2025-07-04,2025-07-04 05:00:00,VIB,4.1
2025-07-04,2025-07-04 06:00:00,VIB,4.3
2025-07-04,2025-07-04 07:00:00,VIB,4.2
2025-07-04,2025-07-04 08:00:00,VIB,4.2
2025-07-04,2025-07-04 09:00:00,VIB,3.8
2025-07-04,2025-07-04 10:00:00,VIB,4.3
2025-07-04,2025-07-04 11:00:00,VIB,4.2
2025-07-04,2025-07-04 12:00:00,VIB,3.8
2025-07-04,2025-07-04 13:00:00,VIB,3.8
2025-07-04,2025-07-04 14:00:00,VIB,3.8
2025-07-04,2025-07-04 15:00:00,VIB,3.8
2025-07-04,2025-07-04 16:00:00,VIB,4.6
2025-07-04,2025-07-04 17:00:00,VIB,4.6
2025-07-04,2025-07-04 18:00:00,VIB,4.6
2025-07-04,2025-07-04 19:00:00,VIB,4.4
2025-07-04,2025-07-04 20:00:00,VIB,4.6
2025-07-04,2025-07-04 21:00:00,VIB,4.4
2025-07-04,2025-07-04 23:00:00,VIB,4.4
2025-07-05,2025-07-05 00:00:00,VIB,4.5
2025-07-05,2025-07-05 01:00:00,VIB,4.6
2025-07-05,2025-07-05 02:00:00,VIB,4.5
2025-07-05,2025-07-05 03:00:00,VIB,4.4
2025-07-05,2025-07-05 04:00:00,VIB,4.7
2025-07-05,2025-07-05 05:00:00,VIB,4.6
2025-07-05,2025-07-05 06:00:00,VIB,4.6
2025-07-05,2025-07-05 07:00:00,VIB,4.7
2025-07-05,2025-07-05 08:00:00,VIB,4.4
2025-07-05,2025-07-05 09:00:00,VIB,4.3
2025-07-05,2025-07-05 10:00:00,VIB,4.9
2025-07-05,2025-07-05 11:00:00,VIB,4.9
2025-07-05,2025-07-05 12:00:00,VIB,4.7
2025-07-05,2025-07-05 13:00:00,VIB,4.9
2025-07-05,2025-07-05 14:00:00,VIB,4.4
2025-07-05,2025-07-05 15:00:00,VIB,4.1
2025-07-05,2025-07-05 16:00:00,VIB,4.4
2025-07-05,2025-07-05 17:00:00,VIB,4.3
2025-07-05,2025-07-05 18:00:00,VIB,4.3
2025-07-05,2025-07-05 19:00:00,VIB,4.7
2025-07-05,2025-07-05 20:00:00,VIB,4.6
2025-07-05,2025-07-05 21:00:00,VIB,4.9
2025-07-05,2025-07-05 22:00:00,VIB,4.6
2025-07-05,2025-07-05 23:00:00,VIB,4.5
2025-07-06,2025-07-06 00:00:00,VIB,4.8
2025-07-06,2025-07-06 01:00:00,VIB,4.6
2025-07-06,2025-07-06 02:00:00,VIB,4.6
2025-07-06,2025-07-06 03:00:00,VIB,4.8
2025-07-06,2025-07-06 04:00:00,VIB,4.6
2025-07-06,2025-07-06 05:00:00,VIB,4.4
2025-07-06,2025-07-06 06:00:00,VIB,4.5
2025-07-06,2025-07-06 07:00:00,VIB,4.9
2025-07-06,2025-07-06 08:00:00,VIB,4.5
2025-07-06,2025-07-06 09:00:00,VIB,4.5
2025-07-06,2025-07-06 10:00:00,VIB,4.7
2025-07-06,2025-07-06 11:00:00,VIB,4.9
2025-07-06,2025-07-06 12:00:00,VIB,4.5
2025-07-06,2025-07-06 13:00:00,VIB,4.6
2025-07-06,2025-07-06 14:00:00,VIB,4.4
2025-07-06,2025-07-06 15:00:00,VIB,4.6
2025-07-06,2025-07-06 16:00:00,VIB,4.3
2025-07-06,2025-07-06 17:00:00,VIB,4.7
2025-07-06,2025-07-06 18:00:00,VIB,4.6
2025-07-06,2025-07-06 19:00:00,VIB,4.5
2025-07-06,2025-07-06 20:00:00,VIB,4.4
2025-07-06,2025-07-06 21:00:00,VIB,4.6
2025-07-06,2025-07-06 22:00:00,VIB,4.1
2025-07-06,2025-07-06 23:00:00,VIB,4.7
2025-07-07,2025-07-07 00:00:00,VIB,4.5
2025-07-07,2025-07-07 01:00:00,VIB,4.7
2025-07-07,2025-07-07 02:00:00,VIB,4.5
2025-07-07,2025-07-07 03:00:00,VIB,4.5
2025-07-07,2025-07-07 04:00:00,VIB,4.7
2025-07-07,2025-07-07 05:00:00,VIB,4.5
2025-07-07,2025-07-07 06:00:00,VIB,4.6
2025-07-07,2025-07-07 07:00:00,VIB,4.4
2025-07-07,2025-07-07 08:00:00,VIB,4.5
2025-07-07,2025-07-07 09:00:00,VIB,4.4
2025-07-07,2025-07-07 10:00:00,VIB,4.5
2025-07-07,2025-07-07 11:00:00,VIB,4.7
2025-07-07,2025-07-07 12:00:00,VIB,4.7
2025-07-07,2025-07-07 13:00:00,VIB,4.7
2025-07-07,2025-07-07 14:00:00,VIB,4.6
2025-07-07,2025-07-07 15:00:00,VIB,4.6
2025-07-07,2025-07-07 16:00:00,VIB,4.5
2025-07-07,2025-07-07 17:00:00,VIB,4.6
2025-07-07,2025-07-07 18:00:00,VIB,4.3
2025-07-07,2025-07-07 19:00:00,VIB,4.4
2025-07-07,2025-07-07 20:00:00,VIB,4.4
2025-07-07,2025-07-07 21:00:00,VIB,4.4
2025-07-07,2025-07-07 22:00:00,VIB,4.6
2025-07-07,2025-07-07 23:00:00,VIB,4.4
2025-07-08,2025-07-08 00:00:00,VIB,4.4
2025-07-08,2025-07-08 01:00:00,VIB,4.3
2025-07-08,2025-07-08 02:00:00,VIB,4.3
2025-07-08,2025-07-08 03:00:00,VIB,4.3
2025-07-08,2025-07-08 04:00:00,VIB,4.3
2025-07-08,2025-07-08 05:00:00,VIB,4.4
2025-07-08,2025-07-08 06:00:00,VIB,4.1
2025-07-08,2025-07-08 07:00:00,VIB,4.3
2025-07-08,2025-07-08 08:00:00,VIB,5.1
2025-07-08,2025-07-08 09:00:00,VIB,4.9
2025-07-08,2025-07-08 10:00:00,VIB,4.6
2025-07-08,2025-07-08 11:00:00,VIB,3.9
2025-07-08,2025-07-08 12:00:00,VIB,4.1
2025-07-08,2025-07-08 13:00:00,VIB,4.3
2025-07-08,2025-07-08 14:00:00,VIB,4.8
2025-07-08,2025-07-08 15:00:00,VIB,4.6
2025-07-08,2025-07-08 16:00:00,VIB,4.3
2025-07-08,2025-07-08 17:00:00,VIB,4.4
2025-07-08,2025-07-08 18:00:00,VIB,4.2
2025-07-08,2025-07-08 19:00:00,VIB,4.6
2025-07-08,2025-07-08 20:00:00,VIB,4.3
2025-07-08,2025-07-08 21:00:00,VIB,4.4
2025-07-08,2025-07-08 22:00:00,VIB,4.6
2025-07-08,2025-07-08 23:00:00,VIB,4.4
2025-07-09,2025-07-09 00:00:00,VIB,4.5
2025-07-09,2025-07-09 01:00:00,VIB,4.8
2025-07-09,2025-07-09 02:00:00,VIB,4.5
2025-07-09,2025-07-09 03:00:00,VIB,4.3
2025-07-09,2025-07-09 04:00:00,VIB,4.4
2025-07-09,2025-07-09 05:00:00,VIB,4.5
2025-07-09,2025-07-09 06:00:00,VIB,4.1
2025-07-09,2025-07-09 07:00:00,VIB,4.3
2025-07-09,2025-07-09 08:00:00,VIB,3.9
2025-07-09,2025-07-09 09:00:00,VIB,4.4
2025-07-09,2025-07-09 10:00:00,VIB,4.0
2025-07-09,2025-07-09 11:00:00,VIB,4.5
2025-07-09,2025-07-09 12:00:00,VIB,4.3
2025-07-09,2025-07-09 13:00:00,VIB,4.8
2025-07-09,2025-07-09 14:00:00,VIB,4.0
2025-07-09,2025-07-09 15:00:00,VIB,3.7
2025-07-09,2025-07-09 16:00:00,VIB,4.1
2025-07-09,2025-07-09 17:00:00,VIB,3.9
2025-07-09,2025-07-09 18:00:00,VIB,4.4
2025-07-09,2025-07-09 19:00:00,VIB,4.6
2025-07-09,2025-07-09 20:00:00,VIB,4.7
2025-07-09,2025-07-09 21:00:00,VIB,4.0
2025-07-09,2025-07-09 22:00:00,VIB,4.3
2025-07-09,2025-07-09 23:00:00,VIB,4.3
2025-07-10,2025-07-10 00:00:00,VIB,4.2
2025-07-10,2025-07-10 01:00:00,VIB,4.2
2025-07-10,2025-07-10 02:00:00,VIB,4.4
2025-07-10,2025-07-10 03:00:00,VIB,4.4
2025-07-10,2025-07-10 04:00:00,VIB,4.1
2025-07-10,2025-07-10 05:00:00,VIB,4.1
2025-07-12,2025-07-12 10:00:00,VIB,3.5
2025-07-12,2025-07-12 11:00:00,VIB,5.8
2025-07-12,2025-07-12 12:00:00,VIB,5.89
2025-07-12,2025-07-12 13:00:00,VIB,4.3
2025-07-12,2025-07-12 14:00:00,VIB,4.1
2025-07-12,2025-07-12 15:00:00,VIB,4.3
2025-07-12,2025-07-12 16:00:00,VIB,4.29
2025-07-12,2025-07-12 17:00:00,VIB,4.2
2025-07-12,2025-07-12 18:00:00,VIB,4.1
2025-07-12,2025-07-12 19:00:00,VIB,4.0
2025-07-12,2025-07-12 20:00:00,VIB,3.6
2025-07-12,2025-07-12 21:00:00,VIB,4.7
2025-07-12,2025-07-12 22:00:00,VIB,4.9
2025-07-12,2025-07-12 23:00:00,VIB,4.3
2025-07-18,2025-07-18 14:00:00,VIB,3.4
2025-07-18,2025-07-18 15:00:00,VIB,4.0
2025-07-18,2025-07-18 16:00:00,VIB,4.4
2025-07-18,2025-07-18 17:00:00,VIB,4.1
2025-07-18,2025-07-18 18:00:00,VIB,3.8
2025-07-18,2025-07-18 19:00:00,VIB,3.8
2025-07-18,2025-07-18 20:00:00,VIB,4.3
2025-07-18,2025-07-18 21:00:00,VIB,3.9
2025-07-18,2025-07-18 22:00:00,VIB,3.6
2025-07-18,2025-07-18 23:00:00,VIB,3.7
2025-07-19,2025-07-19 00:00:00,VIB,3.5
2025-07-19,2025-07-19 01:00:00,VIB,4.0
2025-07-19,2025-07-19 02:00:00,VIB,4.1
2025-07-19,2025-07-19 03:00:00,VIB,4.1
2025-07-19,2025-07-19 04:00:00,VIB,4.0
2025-07-19,2025-07-19 05:00:00,VIB,4.4
2025-07-19,2025-07-19 06:00:00,VIB,4.0
2025-07-19,2025-07-19 07:00:00,VIB,4.1
2025-07-19,2025-07-19 08:00:00,VIB,3.7
2025-07-19,2025-07-19 09:00:00,VIB,4.0
2025-07-19,2025-07-19 10:00:00,VIB,4.3
2025-07-19,2025-07-19 11:00:00,VIB,4.1
2025-07-19,2025-07-19 12:00:00,VIB,4.2
2025-07-19,2025-07-19 13:00:00,VIB,4.2
2025-07-19,2025-07-19 14:00:00,VIB,4.3
2025-07-19,2025-07-19 15:00:00,VIB,4.0
2025-07-19,2025-07-19 16:00:00,VIB,3.9
2025-07-19,2025-07-19 17:00:00,VIB,4.1
2025-07-19,2025-07-19 18:00:00,VIB,4.2
2025-07-19,2025-07-19 19:00:00,VIB,4.1
2025-07-19,2025-07-19 20:00:00,VIB,3.7
2025-07-19,2025-07-19 21:00:00,VIB,4.0
2025-07-19,2025-07-19 22:00:00,VIB,4.4
2025-07-19,2025-07-19 23:00:00,VIB,4.3
2025-07-20,2025-07-20 00:00:00,VIB,4.4
2025-07-20,2025-07-20 01:00:00,VIB,4.2
2025-07-20,2025-07-20 02:00:00,VIB,4.1
2025-07-20,2025-07-20 03:00:00,VIB,4.2
